798ac9fc-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-28,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798accd4-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-29,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798acd34-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-30,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798acdc3-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-31,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad393-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-01,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad40f-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-02,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad489-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-03,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad76c-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-04,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad7d9-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-05,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ad848-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-09-06,604800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
